2019-06-02 17:00,108.2750000,108.2750000,108.2680000,108.2680000,.0000
2019-06-02 17:01,108.2680000,108.2720000,108.2660000,108.2720000,.0000
2019-06-02 17:02,108.2680000,108.2720000,108.2680000,108.2720000,.0000
2019-06-02 17:03,108.2720000,108.2720000,108.2690000,108.2690000,.0000
2019-06-02 17:04,108.2830000,108.2830000,108.2830000,108.2830000,.0000
2019-06-02 17:05,108.2830000,108.2830000,108.2720000,108.2780000,.0000
2019-06-02 17:06,108.2780000,108.2880000,108.2760000,108.280000,.0000
2019-06-02 17:07,108.2810000,108.2820000,108.280000,108.2820000,.0000
2019-06-02 17:08,108.2820000,108.310000,108.2810000,108.2890000,.0000
2019-06-02 17:09,108.2890000,108.2970000,108.2890000,108.2970000,.0000
2019-06-02 17:10,108.2960000,108.2960000,108.2960000,108.2960000,.0000
2019-06-02 17:11,108.2880000,108.3030000,108.2830000,108.3030000,.0000
2019-06-02 17:12,108.3060000,108.3060000,108.3060000,108.3060000,.0000
2019-06-02 17:13,108.3080000,108.310000,108.3080000,108.3090000,.0000
2019-06-02 17:14,108.310000,108.310000,108.310000,108.310000,.0000
2019-06-02 17:15,108.3040000,108.310000,108.3040000,108.3080000,.0000
2019-06-02 17:16,108.3070000,108.3120000,108.3060000,108.3120000,.0000
2019-06-02 17:17,108.3110000,108.3130000,108.2740000,108.2850000,.0000
2019-06-02 17:18,108.3090000,108.310000,108.2770000,108.310000,.0000
2019-06-02 17:19,108.3090000,108.3090000,108.2760000,108.2770000,.0000
2019-06-02 17:20,108.2790000,108.3050000,108.2790000,108.290000,.0000
2019-06-02 17:21,108.2910000,108.3010000,108.2870000,108.2950000,.0000
2019-06-02 17:22,108.2950000,108.3450000,108.2930000,108.3450000,.0000
2019-06-02 17:23,108.3340000,108.3390000,108.2920000,108.3140000,.0000
2019-06-02 17:24,108.3160000,108.3270000,108.3160000,108.3170000,.0000
2019-06-02 17:25,108.3230000,108.3320000,108.3130000,108.3140000,.0000
2019-06-02 17:26,108.3150000,108.3150000,108.3140000,108.3140000,.0000
2019-06-02 17:27,108.3130000,108.3130000,108.3130000,108.3130000,.0000
2019-06-02 17:28,108.3130000,108.3140000,108.2970000,108.2970000,.0000
2019-06-02 17:29,108.2960000,108.3030000,108.2870000,108.3030000,.0000
2019-06-02 17:30,108.3030000,108.3310000,108.3030000,108.320000,.0000
2019-06-02 17:31,108.320000,108.3390000,108.290000,108.3390000,.0000
2019-06-02 17:32,108.3390000,108.3410000,108.3060000,108.3080000,.0000
2019-06-02 17:33,108.3090000,108.3150000,108.3060000,108.3130000,.0000
2019-06-02 17:34,108.3140000,108.3410000,108.3140000,108.3410000,.0000
2019-06-02 17:35,108.3410000,108.3480000,108.340000,108.3410000,.0000
2019-06-02 17:36,108.3380000,108.3380000,108.3260000,108.3280000,.0000
2019-06-02 17:37,108.3270000,108.3280000,108.3010000,108.3010000,.0000
2019-06-02 17:38,108.3030000,108.330000,108.3030000,108.3230000,.0000
2019-06-02 17:39,108.3240000,108.3240000,108.3230000,108.3230000,.0000
2019-06-02 17:40,108.3230000,108.330000,108.3230000,108.330000,.0000
2019-06-02 17:41,108.3310000,108.3310000,108.320000,108.320000,.0000
2019-06-02 17:42,108.3190000,108.3190000,108.3180000,108.3190000,.0000
2019-06-02 17:43,108.3180000,108.320000,108.3180000,108.320000,.0000
2019-06-02 17:44,108.3210000,108.3210000,108.320000,108.3210000,.0000
2019-06-02 17:45,108.3210000,108.3210000,108.320000,108.3210000,.0000
2019-06-02 17:46,108.320000,108.3210000,108.320000,108.320000,.0000
2019-06-02 17:47,108.3210000,108.3340000,108.3190000,108.3190000,.0000
2019-06-02 17:48,108.320000,108.320000,108.3160000,108.3180000,.0000
2019-06-02 17:49,108.3180000,108.3190000,108.3170000,108.3180000,.0000
2019-06-02 17:50,108.3190000,108.3190000,108.3170000,108.3170000,.0000
2019-06-02 17:51,108.3170000,108.3180000,108.3170000,108.3180000,.0000
2019-06-02 17:52,108.3180000,108.3180000,108.3160000,108.3170000,.0000
2019-06-02 17:53,108.3170000,108.3190000,108.3170000,108.3170000,.0000
2019-06-02 17:54,108.3180000,108.3210000,108.3180000,108.320000,.0000
2019-06-02 17:55,108.320000,108.3210000,108.3180000,108.320000,.0000
2019-06-02 17:56,108.3180000,108.3230000,108.3180000,108.3230000,.0000
2019-06-02 17:57,108.3220000,108.3230000,108.320000,108.3220000,.0000
2019-06-02 17:58,108.3210000,108.3220000,108.3180000,108.3190000,.0000
2019-06-02 17:59,108.3180000,108.3210000,108.3180000,108.320000,.0000
2019-06-02 18:00,108.3190000,108.3240000,108.270000,108.2740000,.0000
2019-06-02 18:01,108.2730000,108.2730000,108.2530000,108.260000,.0000
2019-06-02 18:02,108.2610000,108.2610000,108.2480000,108.2530000,.0000
2019-06-02 18:03,108.2520000,108.260000,108.2480000,108.2520000,.0000
2019-06-02 18:04,108.2520000,108.2610000,108.2490000,108.2610000,.0000
2019-06-02 18:05,108.260000,108.2610000,108.2360000,108.2360000,.0000
2019-06-02 18:06,108.2360000,108.2360000,108.2220000,108.2220000,.0000
2019-06-02 18:07,108.220000,108.2250000,108.2170000,108.2220000,.0000
2019-06-02 18:08,108.2210000,108.2270000,108.220000,108.2250000,.0000
2019-06-02 18:09,108.2250000,108.2260000,108.2230000,108.2230000,.0000
2019-06-02 18:10,108.2230000,108.2440000,108.2230000,108.2420000,.0000
2019-06-02 18:11,108.2420000,108.2480000,108.2390000,108.2440000,.0000
2019-06-02 18:12,108.2450000,108.2450000,108.2390000,108.2420000,.0000
2019-06-02 18:13,108.2430000,108.2510000,108.2430000,108.250000,.0000
2019-06-02 18:14,108.2510000,108.2520000,108.2470000,108.2480000,.0000
2019-06-02 18:15,108.2480000,108.2490000,108.2420000,108.2490000,.0000
2019-06-02 18:16,108.2480000,108.2540000,108.2430000,108.2490000,.0000
2019-06-02 18:17,108.2490000,108.2490000,108.2250000,108.2310000,.0000
2019-06-02 18:18,108.2310000,108.2320000,108.220000,108.2250000,.0000
2019-06-02 18:19,108.2250000,108.2270000,108.2210000,108.2210000,.0000
2019-06-02 18:20,108.2210000,108.2250000,108.2140000,108.220000,.0000
2019-06-02 18:21,108.220000,108.220000,108.2070000,108.2090000,.0000
2019-06-02 18:22,108.2090000,108.2110000,108.2030000,108.2110000,.0000
2019-06-02 18:23,108.210000,108.210000,108.2060000,108.2090000,.0000
2019-06-02 18:24,108.2060000,108.2110000,108.2050000,108.2050000,.0000
2019-06-02 18:25,108.2050000,108.2080000,108.2020000,108.2030000,.0000
2019-06-02 18:26,108.2040000,108.2060000,108.2030000,108.2040000,.0000
2019-06-02 18:27,108.2030000,108.2030000,108.1980000,108.1990000,.0000
2019-06-02 18:28,108.1990000,108.210000,108.1960000,108.2080000,.0000
2019-06-02 18:29,108.2110000,108.2150000,108.2110000,108.2150000,.0000
2019-06-02 18:30,108.2170000,108.2360000,108.2170000,108.2340000,.0000
2019-06-02 18:31,108.2350000,108.2370000,108.2160000,108.2170000,.0000
2019-06-02 18:32,108.2170000,108.2170000,108.1990000,108.2010000,.0000
2019-06-02 18:33,108.2010000,108.210000,108.1990000,108.2020000,.0000
2019-06-02 18:34,108.2010000,108.2090000,108.1990000,108.2030000,.0000
2019-06-02 18:35,108.2020000,108.2080000,108.2020000,108.2080000,.0000
2019-06-02 18:36,108.2080000,108.2080000,108.2040000,108.2080000,.0000
2019-06-02 18:37,108.2080000,108.2090000,108.2010000,108.2040000,.0000
2019-06-02 18:38,108.2030000,108.2030000,108.2010000,108.2010000,.0000
2019-06-02 18:39,108.1990000,108.20000,108.1950000,108.1980000,.0000
2019-06-02 18:40,108.1990000,108.2010000,108.1750000,108.1760000,.0000
2019-06-02 18:41,108.1750000,108.1790000,108.1730000,108.1760000,.0000
